,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
388,Output,01000 Agriculture and horticulture- (Use),Current prices,2018,72672.234
389,Output,01000 Agriculture and horticulture- (Use),Current prices,2019,77232.461
390,Output,01000 Agriculture and horticulture- (Use),Current prices,2020,80000.200
391,Output,01000 Agriculture and horticulture- (Use),Current prices,2021,79330.930
392,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1966,0.000
393,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1967,11577.539
394,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1968,11289.908
395,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1969,11383.879
396,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1970,11544.784
397,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1971,13519.673
398,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1972,13452.804
399,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1973,15256.728
400,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1974,20575.951
401,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1975,20143.520
402,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1976,22097.510
403,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1977,27245.882
404,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1978,30032.502
405,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1979,32792.504
406,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1980,33528.789
407,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1981,38057.309
408,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1982,44840.319
409,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1983,48691.311
410,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1984,56087.317
411,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1985,58117.958
412,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1986,58007.522
413,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1987,54384.087
414,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1988,53473.909
415,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1989,54903.531
416,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1990,60544.940
417,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1991,55081.587
418,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1992,53960.538
419,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1993,62863.291
420,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1994,55102.959
421,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1995,55852.083
422,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1996,58729.890
423,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1997,61134.622
424,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1998,61944.260
425,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,1999,55020.600
426,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2000,54740.665
427,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2001,59020.282
428,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2002,63935.047
429,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2003,58349.396
430,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2004,57103.714
431,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2005,57691.636
432,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2006,54320.014
433,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2007,57891.622
434,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2008,55772.111
435,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2009,61404.600
436,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2010,61564.511
437,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2011,64081.585
438,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2012,73608.909
439,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2013,78841.703
440,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2014,78600.114
441,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2015,74341.827
442,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2016,66827.094
443,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2017,71133.380
444,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2018,76224.148
445,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2019,71459.917
446,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2020,78683.580
447,Output,01000 Agriculture and horticulture- (Use),Constant prices of the previous year,2021,80706.110
448,Output,02000 Forestry- (Use),Current prices,1966,282.238
449,Output,02000 Forestry- (Use),Current prices,1967,308.330
450,Output,02000 Forestry- (Use),Current prices,1968,283.078
451,Output,02000 Forestry- (Use),Current prices,1969,272.412
452,Output,02000 Forestry- (Use),Current prices,1970,345.407
453,Output,02000 Forestry- (Use),Current prices,1971,380.627
454,Output,02000 Forestry- (Use),Current prices,1972,419.503
455,Output,02000 Forestry- (Use),Current prices,1973,464.179
456,Output,02000 Forestry- (Use),Current prices,1974,645.568
457,Output,02000 Forestry- (Use),Current prices,1975,767.276
458,Output,02000 Forestry- (Use),Current prices,1976,820.023
459,Output,02000 Forestry- (Use),Current prices,1977,932.569
460,Output,02000 Forestry- (Use),Current prices,1978,1105.507
461,Output,02000 Forestry- (Use),Current prices,1979,1128.859
462,Output,02000 Forestry- (Use),Current prices,1980,1342.194
463,Output,02000 Forestry- (Use),Current prices,1981,1505.065
464,Output,02000 Forestry- (Use),Current prices,1982,2033.050
465,Output,02000 Forestry- (Use),Current prices,1983,1845.876
466,Output,02000 Forestry- (Use),Current prices,1984,1838.160
467,Output,02000 Forestry- (Use),Current prices,1985,1902.721
468,Output,02000 Forestry- (Use),Current prices,1986,2101.096
469,Output,02000 Forestry- (Use),Current prices,1987,2130.719
470,Output,02000 Forestry- (Use),Current prices,1988,1985.593
471,Output,02000 Forestry- (Use),Current prices,1989,2187.780
472,Output,02000 Forestry- (Use),Current prices,1990,2345.629
473,Output,02000 Forestry- (Use),Current prices,1991,2403.626
474,Output,02000 Forestry- (Use),Current prices,1992,2462.004
475,Output,02000 Forestry- (Use),Current prices,1993,2279.069
476,Output,02000 Forestry- (Use),Current prices,1994,2365.983
477,Output,02000 Forestry- (Use),Current prices,1995,2564.775
478,Output,02000 Forestry- (Use),Current prices,1996,2392.770
479,Output,02000 Forestry- (Use),Current prices,1997,2385.599
480,Output,02000 Forestry- (Use),Current prices,1998,2290.897
481,Output,02000 Forestry- (Use),Current prices,1999,2481.526
482,Output,02000 Forestry- (Use),Current prices,2000,2847.320
483,Output,02000 Forestry- (Use),Current prices,2001,2875.808
484,Output,02000 Forestry- (Use),Current prices,2002,2634.131
485,Output,02000 Forestry- (Use),Current prices,2003,2696.616
486,Output,02000 Forestry- (Use),Current prices,2004,2838.535
487,Output,02000 Forestry- (Use),Current prices,2005,2985.169
488,Output,02000 Forestry- (Use),Current prices,2006,3287.664
489,Output,02000 Forestry- (Use),Current prices,2007,3411.899
490,Output,02000 Forestry- (Use),Current prices,2008,3545.896
491,Output,02000 Forestry- (Use),Current prices,2009,3670.428
492,Output,02000 Forestry- (Use),Current prices,2010,3597.050
493,Output,02000 Forestry- (Use),Current prices,2011,4016.759
494,Output,02000 Forestry- (Use),Current prices,2012,4709.598
495,Output,02000 Forestry- (Use),Current prices,2013,5072.837
496,Output,02000 Forestry- (Use),Current prices,2014,5024.505
497,Output,02000 Forestry- (Use),Current prices,2015,4898.256
498,Output,02000 Forestry- (Use),Current prices,2016,4519.036
499,Output,02000 Forestry- (Use),Current prices,2017,4786.679
500,Output,02000 Forestry- (Use),Current prices,2018,4783.262
501,Output,02000 Forestry- (Use),Current prices,2019,4933.366
502,Output,02000 Forestry- (Use),Current prices,2020,4215.922
503,Output,02000 Forestry- (Use),Current prices,2021,3866.636
504,Output,02000 Forestry- (Use),Constant prices of the previous year,1966,0.000
505,Output,02000 Forestry- (Use),Constant prices of the previous year,1967,295.239
506,Output,02000 Forestry- (Use),Constant prices of the previous year,1968,303.084
507,Output,02000 Forestry- (Use),Constant prices of the previous year,1969,249.587
508,Output,02000 Forestry- (Use),Constant prices of the previous year,1970,324.215
509,Output,02000 Forestry- (Use),Constant prices of the previous year,1971,359.025
510,Output,02000 Forestry- (Use),Constant prices of the previous year,1972,369.087
511,Output,02000 Forestry- (Use),Constant prices of the previous year,1973,379.019
512,Output,02000 Forestry- (Use),Constant prices of the previous year,1974,520.120
513,Output,02000 Forestry- (Use),Constant prices of the previous year,1975,708.500
514,Output,02000 Forestry- (Use),Constant prices of the previous year,1976,782.605
515,Output,02000 Forestry- (Use),Constant prices of the previous year,1977,831.341
516,Output,02000 Forestry- (Use),Constant prices of the previous year,1978,1050.719
517,Output,02000 Forestry- (Use),Constant prices of the previous year,1979,1088.536
518,Output,02000 Forestry- (Use),Constant prices of the previous year,1980,1153.107
519,Output,02000 Forestry- (Use),Constant prices of the previous year,1981,1463.528
520,Output,02000 Forestry- (Use),Constant prices of the previous year,1982,2002.452
521,Output,02000 Forestry- (Use),Constant prices of the previous year,1983,1733.951
522,Output,02000 Forestry- (Use),Constant prices of the previous year,1984,1636.330
523,Output,02000 Forestry- (Use),Constant prices of the previous year,1985,1709.300
524,Output,02000 Forestry- (Use),Constant prices of the previous year,1986,1933.122
525,Output,02000 Forestry- (Use),Constant prices of the previous year,1987,2166.875
526,Output,02000 Forestry- (Use),Constant prices of the previous year,1988,1973.093
527,Output,02000 Forestry- (Use),Constant prices of the previous year,1989,2229.528
528,Output,02000 Forestry- (Use),Constant prices of the previous year,1990,2304.895
529,Output,02000 Forestry- (Use),Constant prices of the previous year,1991,2502.965
530,Output,02000 Forestry- (Use),Constant prices of the previous year,1992,2468.603
531,Output,02000 Forestry- (Use),Constant prices of the previous year,1993,2074.524
532,Output,02000 Forestry- (Use),Constant prices of the previous year,1994,2294.287
533,Output,02000 Forestry- (Use),Constant prices of the previous year,1995,2614.906
534,Output,02000 Forestry- (Use),Constant prices of the previous year,1996,2409.130
535,Output,02000 Forestry- (Use),Constant prices of the previous year,1997,2421.359
536,Output,02000 Forestry- (Use),Constant prices of the previous year,1998,2421.637
537,Output,02000 Forestry- (Use),Constant prices of the previous year,1999,2503.637
538,Output,02000 Forestry- (Use),Constant prices of the previous year,2000,2705.914
539,Output,02000 Forestry- (Use),Constant prices of the previous year,2001,2892.790
540,Output,02000 Forestry- (Use),Constant prices of the previous year,2002,2757.048
541,Output,02000 Forestry- (Use),Constant prices of the previous year,2003,2626.553
