,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
2024,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1974,63.061
2025,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1975,67.635
2026,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1976,71.113
2027,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1977,76.495
2028,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1978,84.748
2029,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1979,100.801
2030,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1980,127.531
2031,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1981,141.206
2032,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1982,154.293
2033,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1983,154.778
2034,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1984,172.186
2035,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1985,185.033
2036,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1986,191.494
2037,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1987,213.302
2038,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1988,329.574
2039,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1989,354.273
2040,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1990,380.748
2041,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1991,376.761
2042,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1992,412.664
2043,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1993,327.575
2044,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1994,333.104
2045,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1995,382.433
2046,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1996,382.529
2047,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1997,430.75
2048,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1998,374.097
2049,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,1999,363.483
2050,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2000,339.938
2051,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2001,373.465
2052,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2002,408.234
2053,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2003,403.937
2054,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2004,406.161
2055,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2005,430.821
2056,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2006,503.667
2057,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2007,555.079
2058,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2008,569.866
2059,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2009,406.255
2060,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2010,419.47
2061,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2011,464.707
2062,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2012,483.349
2063,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2013,578.994
2064,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2014,532.813
2065,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2015,491.381
2066,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2016,588.074
2067,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2017,500.948
2068,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2018,507.996
2069,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2019,520.363
2070,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2020,527.187
2071,Compensation of Employees,19000 Oil refinery etc.- (Use),Current prices,2021,535.804
2072,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1966,0.0
2073,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1967,0.0
2074,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1968,0.0
2075,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1969,0.0
2076,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1970,0.0
2077,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1971,0.0
2078,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1972,0.0
2079,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1973,0.0
2080,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1974,0.0
2081,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1975,0.0
2082,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1976,0.0
2083,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1977,0.0
2084,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1978,0.0
2085,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1979,0.0
2086,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1980,0.0
2087,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1981,0.0
2088,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1982,0.0
2089,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1983,0.0
2090,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1984,0.0
2091,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1985,0.0
2092,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1986,0.0
2093,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1987,0.0
2094,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1988,0.0
2095,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1989,0.0
2096,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1990,0.0
2097,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1991,0.0
2098,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1992,0.0
2099,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1993,0.0
2100,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1994,0.0
2101,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1995,0.0
2102,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1996,0.0
2103,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1997,0.0
2104,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1998,0.0
2105,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,1999,0.0
2106,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2000,0.0
2107,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2001,0.0
2108,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2002,0.0
2109,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2003,0.0
2110,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2004,0.0
2111,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2005,0.0
2112,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2006,0.0
2113,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2007,0.0
2114,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2008,0.0
2115,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2009,0.0
2116,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2010,0.0
2117,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2011,0.0
2118,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2012,0.0
2119,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2013,0.0
2120,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2014,0.0
2121,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2015,0.0
2122,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2016,0.0
2123,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2017,0.0
2124,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2018,0.0
2125,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2019,0.0
2126,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2020,0.0
2127,Compensation of Employees,19000 Oil refinery etc.- (Use),Constant prices of the previous year,2021,0.0
2128,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1966,384.495
2129,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1967,427.721
2130,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1968,464.351
2131,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1969,526.967
2132,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1970,592.643
2133,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1971,657.901
2134,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1972,686.273
2135,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1973,780.741
2136,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1974,969.026
2137,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1975,1072.963
2138,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1976,1142.17
2139,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1977,1256.35
2140,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1978,1390.165
2141,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1979,1551.269
2142,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1980,1735.085
2143,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1981,1915.325
2144,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1982,2120.625
2145,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1983,2254.182
2146,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1984,2576.336
2147,Compensation of Employees,CE Manufacture of chemicals- (Use),Current prices,1985,2775.7
