,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
14871,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,1997,0.0
14872,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,1998,0.0
14873,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,1999,0.0
14874,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2000,0.0
14875,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2001,0.0
14876,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2002,0.0
14877,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2003,0.0
14878,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2004,0.0
14879,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2005,0.0
14880,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2006,0.0
14881,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2007,0.0
14882,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2008,0.0
14883,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2009,0.0
14884,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2010,0.0
14885,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2011,0.0
14886,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2012,0.0
14887,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2013,0.0
14888,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2014,0.0
14889,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2015,0.0
14890,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2016,0.0
14891,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2017,0.0
14892,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2018,0.0
14893,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2019,0.0
14894,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2020,0.0
14895,"Other Production Taxes, net",043 Maintenance and repair of the dwelling - (Use),Constant prices of the previous year,2021,0.0
14896,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1966,0.0
14897,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1967,0.0
14898,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1968,0.0
14899,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1969,0.0
14900,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1970,0.0
14901,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1971,0.0
14902,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1972,0.0
14903,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1973,0.0
14904,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1974,0.0
14905,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1975,0.0
14906,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1976,0.0
14907,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1977,0.0
14908,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1978,0.0
14909,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1979,0.0
14910,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1980,0.0
14911,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1981,0.0
14912,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1982,0.0
14913,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1983,0.0
14914,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1984,0.0
14915,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1985,0.0
14916,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1986,0.0
14917,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1987,0.0
14918,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1988,0.0
14919,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1989,0.0
14920,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1990,0.0
14921,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1991,0.0
14922,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1992,0.0
14923,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1993,0.0
14924,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1994,0.0
14925,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1995,0.0
14926,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1996,0.0
14927,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1997,0.0
14928,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1998,0.0
14929,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,1999,0.0
14930,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2000,0.0
14931,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2001,0.0
14932,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2002,0.0
14933,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2003,0.0
14934,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2004,0.0
14935,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2005,0.0
14936,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2006,0.0
14937,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2007,0.0
14938,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2008,0.0
14939,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2009,0.0
14940,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2010,0.0
14941,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2011,0.0
14942,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2012,0.0
14943,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2013,0.0
14944,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2014,0.0
14945,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2015,0.0
14946,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2016,0.0
14947,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2017,0.0
14948,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2018,0.0
14949,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2019,0.0
14950,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2020,0.0
14951,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Current prices,2021,0.0
14952,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Constant prices of the previous year,1966,0.0
14953,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Constant prices of the previous year,1967,0.0
14954,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Constant prices of the previous year,1968,0.0
14955,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Constant prices of the previous year,1969,0.0
14956,"Other Production Taxes, net",044 Water supply and miscellaneous services relating to the dwelling - (Use),Constant prices of the previous year,1970,0.0
